backend_name;date;results
ibmqx4;2018-07-05T21:55:58.759Z;{'00000': 244, '00001': 272, '00010': 230, '00011': 233, '00100': 4, '00101': 16, '00110': 11, '00111': 14}
ibmqx4;2018-07-05T21:55:58.868Z;{'00000': 83, '00001': 190, '00010': 101, '00011': 176, '00100': 86, '00101': 168, '00110': 70, '00111': 150}
ibmqx4;2018-07-05T21:55:58.935Z;{'00000': 143, '00001': 323, '00010': 158, '00011': 346, '00100': 12, '00101': 16, '00110': 8, '00111': 18}
ibmqx4;2018-07-05T21:55:59.022Z;{'00000': 54, '00001': 247, '00010': 65, '00011': 203, '00100': 64, '00101': 169, '00110': 54, '00111': 168}
ibmqx4;2018-07-05T21:55:59.118Z;{'00000': 116, '00001': 354, '00010': 121, '00011': 388, '00100': 8, '00101': 16, '00110': 9, '00111': 12}
ibmqx4;2018-07-05T21:55:59.231Z;{'00000': 24, '00001': 260, '00010': 55, '00011': 224, '00100': 39, '00101': 212, '00110': 39, '00111': 171}
ibmqx4;2018-07-05T21:55:59.307Z;{'00000': 88, '00001': 398, '00010': 88, '00011': 409, '00100': 3, '00101': 18, '00110': 2, '00111': 18}
ibmqx4;2018-07-05T21:55:59.391Z;{'00000': 22, '00001': 303, '00010': 43, '00011': 225, '00100': 21, '00101': 202, '00110': 26, '00111': 182}
ibmqx4;2018-07-05T21:55:59.498Z;{'00000': 52, '00001': 466, '00010': 61, '00011': 399, '00100': 3, '00101': 25, '00110': 2, '00111': 16}
ibmqx4;2018-07-05T21:49:18.719Z;{'00000': 211, '00001': 7, '00010': 310, '00011': 12, '00100': 124, '00101': 2, '00110': 356, '00111': 2}
ibmqx4;2018-07-05T21:49:18.834Z;{'00000': 496, '00001': 13, '00010': 446, '00011': 10, '00100': 30, '00101': 1, '00110': 27, '00111': 1}
ibmqx4;2018-07-05T21:49:18.920Z;{'00000': 196, '00001': 14, '00010': 336, '00011': 15, '00100': 119, '00101': 14, '00110': 320, '00111': 10}
ibmqx4;2018-07-05T21:49:19.033Z;{'00000': 461, '00001': 30, '00010': 451, '00011': 30, '00100': 26, '00101': 2, '00110': 22, '00111': 2}
ibmqx4;2018-07-05T21:49:19.093Z;{'00000': 172, '00001': 23, '00010': 280, '00011': 32, '00100': 129, '00101': 48, '00110': 320, '00111': 20}
ibmqx4;2018-07-05T21:49:19.177Z;{'00000': 436, '00001': 59, '00010': 407, '00011': 71, '00100': 20, '00101': 2, '00110': 24, '00111': 5}
ibmqx4;2018-07-05T21:49:19.289Z;{'00000': 170, '00001': 51, '00010': 236, '00011': 72, '00100': 99, '00101': 91, '00110': 255, '00111': 50}
ibmqx4;2018-07-05T21:49:19.372Z;{'00000': 368, '00001': 118, '00010': 382, '00011': 103, '00100': 15, '00101': 12, '00110': 22, '00111': 4}
ibmqx4;2018-07-05T21:49:19.463Z;{'00000': 128, '00001': 84, '00010': 183, '00011': 97, '00100': 80, '00101': 128, '00110': 250, '00111': 74}
ibmqx4;2018-07-05T21:49:19.551Z;{'00000': 325, '00001': 186, '00010': 276, '00011': 193, '00100': 17, '00101': 6, '00110': 18, '00111': 3}
ibmqx4;2018-07-05T21:49:19.669Z;{'00000': 103, '00001': 100, '00010': 152, '00011': 137, '00100': 70, '00101': 173, '00110': 175, '00111': 114}
ibmqx4;2018-07-05T21:49:19.732Z;{'00000': 240, '00001': 227, '00010': 224, '00011': 280, '00100': 13, '00101': 19, '00110': 10, '00111': 11}
ibmqx4;2018-07-05T21:49:19.847Z;{'00000': 75, '00001': 138, '00010': 95, '00011': 196, '00100': 42, '00101': 207, '00110': 139, '00111': 132}
ibmqx4;2018-07-05T21:49:19.918Z;{'00000': 180, '00001': 309, '00010': 159, '00011': 338, '00100': 5, '00101': 12, '00110': 10, '00111': 11}
ibmqx4;2018-07-05T21:49:20.015Z;{'00000': 53, '00001': 158, '00010': 64, '00011': 216, '00100': 38, '00101': 263, '00110': 79, '00111': 153}
ibmqx4;2018-07-05T21:49:20.099Z;{'00000': 112, '00001': 379, '00010': 96, '00011': 379, '00100': 6, '00101': 21, '00110': 6, '00111': 25}
ibmqx4;2018-07-05T21:49:20.187Z;{'00000': 29, '00001': 197, '00010': 50, '00011': 247, '00100': 24, '00101': 255, '00110': 58, '00111': 164}
ibmqx4;2018-07-05T21:49:20.300Z;{'00000': 80, '00001': 421, '00010': 62, '00011': 418, '00100': 3, '00101': 15, '00110': 7, '00111': 18}
ibmqx4;2018-07-05T21:49:20.365Z;{'00000': 32, '00001': 205, '00010': 31, '00011': 228, '00100': 18, '00101': 290, '00110': 51, '00111': 169}
ibmqx4;2018-07-05T21:49:20.485Z;{'00000': 64, '00001': 416, '00010': 53, '00011': 432, '00100': 5, '00101': 32, '00110': 5, '00111': 17}
ibmqx4;2018-07-05T21:48:31.877Z;{'00000': 248, '00001': 8, '00010': 269, '00011': 10, '00100': 323, '00101': 12, '00110': 153, '00111': 1}
ibmqx4;2018-07-05T21:48:31.963Z;{'00000': 476, '00001': 15, '00010': 471, '00011': 13, '00100': 30, '00101': 1, '00110': 16, '00111': 2}
ibmqx4;2018-07-05T21:48:32.039Z;{'00000': 252, '00001': 12, '00010': 274, '00011': 11, '00100': 308, '00101': 5, '00110': 156, '00111': 6}
ibmqx4;2018-07-05T21:48:32.127Z;{'00000': 469, '00001': 30, '00010': 453, '00011': 18, '00100': 28, '00101': 1, '00110': 21, '00111': 4}
ibmqx4;2018-07-05T21:48:32.212Z;{'00000': 212, '00001': 27, '00010': 247, '00011': 40, '00100': 272, '00101': 56, '00110': 147, '00111': 23}
ibmqx4;2018-07-05T21:48:32.313Z;{'00000': 423, '00001': 70, '00010': 423, '00011': 59, '00100': 23, '00101': 1, '00110': 20, '00111': 5}
ibmqx4;2018-07-05T21:48:32.424Z;{'00000': 199, '00001': 70, '00010': 230, '00011': 44, '00100': 248, '00101': 74, '00110': 122, '00111': 37}
ibmqx4;2018-07-05T21:48:32.510Z;{'00000': 369, '00001': 105, '00010': 388, '00011': 114, '00100': 22, '00101': 6, '00110': 15, '00111': 5}
ibmqx4;2018-07-05T21:48:32.587Z;{'00000': 134, '00001': 123, '00010': 168, '00011': 100, '00100': 201, '00101': 120, '00110': 122, '00111': 56}
ibmqx4;2018-07-05T21:48:32.673Z;{'00000': 316, '00001': 154, '00010': 297, '00011': 202, '00100': 21, '00101': 13, '00110': 11, '00111': 10}
ibmqx4;2018-07-05T21:48:32.760Z;{'00000': 110, '00001': 145, '00010': 140, '00011': 119, '00100': 171, '00101': 157, '00110': 99, '00111': 83}
ibmqx4;2018-07-05T21:48:32.879Z;{'00000': 233, '00001': 256, '00010': 219, '00011': 265, '00100': 17, '00101': 16, '00110': 8, '00111': 10}
ibmqx4;2018-07-05T21:48:32.953Z;{'00000': 75, '00001': 186, '00010': 101, '00011': 165, '00100': 122, '00101': 198, '00110': 78, '00111': 99}
ibmqx4;2018-07-05T21:48:33.056Z;{'00000': 153, '00001': 338, '00010': 173, '00011': 309, '00100': 10, '00101': 24, '00110': 7, '00111': 10}
ibmqx4;2018-07-05T21:48:33.144Z;{'00000': 67, '00001': 199, '00010': 67, '00011': 184, '00100': 85, '00101': 251, '00110': 42, '00111': 129}
ibmqx4;2018-07-05T21:48:33.228Z;{'00000': 125, '00001': 394, '00010': 113, '00011': 340, '00100': 9, '00101': 26, '00110': 5, '00111': 12}
ibmqx4;2018-07-05T21:48:33.314Z;{'00000': 48, '00001': 209, '00010': 52, '00011': 204, '00100': 46, '00101': 278, '00110': 31, '00111': 156}
ibmqx4;2018-07-05T21:48:33.417Z;{'00000': 99, '00001': 402, '00010': 67, '00011': 409, '00100': 4, '00101': 26, '00110': 6, '00111': 11}
ibmqx4;2018-07-05T21:48:33.513Z;{'00000': 32, '00001': 229, '00010': 46, '00011': 209, '00100': 42, '00101': 276, '00110': 34, '00111': 156}
ibmqx4;2018-07-05T21:48:33.585Z;{'00000': 67, '00001': 455, '00010': 60, '00011': 394, '00100': 3, '00101': 16, '00110': 4, '00111': 25}
ibmqx4;2018-07-05T21:47:44.751Z;{'00000': 243, '00001': 11, '00010': 242, '00011': 14, '00100': 229, '00101': 6, '00110': 268, '00111': 11}
ibmqx4;2018-07-05T21:47:44.796Z;{'00000': 471, '00001': 8, '00010': 473, '00011': 15, '00100': 28, '00110': 27, '00111': 2}
ibmqx4;2018-07-05T21:47:44.912Z;{'00000': 256, '00001': 10, '00010': 205, '00011': 8, '00100': 227, '00101': 10, '00110': 287, '00111': 21}
ibmqx4;2018-07-05T21:47:44.978Z;{'00000': 491, '00001': 23, '00010': 422, '00011': 31, '00100': 37, '00101': 3, '00110': 17}
ibmqx4;2018-07-05T21:47:45.068Z;{'00000': 218, '00001': 40, '00010': 223, '00011': 31, '00100': 222, '00101': 17, '00110': 240, '00111': 33}
ibmqx4;2018-07-05T21:47:45.159Z;{'00000': 435, '00001': 58, '00010': 422, '00011': 61, '00100': 23, '00101': 3, '00110': 19, '00111': 3}
ibmqx4;2018-07-05T21:47:45.247Z;{'00000': 182, '00001': 77, '00010': 218, '00011': 54, '00100': 181, '00101': 43, '00110': 201, '00111': 68}
ibmqx4;2018-07-05T21:47:45.381Z;{'00000': 377, '00001': 121, '00010': 369, '00011': 110, '00100': 14, '00101': 6, '00110': 21, '00111': 6}
ibmqx4;2018-07-05T21:47:45.444Z;{'00000': 173, '00001': 85, '00010': 155, '00011': 104, '00100': 141, '00101': 76, '00110': 173, '00111': 117}
ibmqx4;2018-07-05T21:47:45.546Z;{'00000': 318, '00001': 186, '00010': 286, '00011': 190, '00100': 16, '00101': 9, '00110': 14, '00111': 5}
ibmqx4;2018-07-05T21:47:45.620Z;{'00000': 104, '00001': 169, '00010': 128, '00011': 127, '00100': 119, '00101': 92, '00110': 134, '00111': 151}
ibmqx4;2018-07-05T21:47:45.710Z;{'00000': 255, '00001': 240, '00010': 236, '00011': 250, '00100': 9, '00101': 12, '00110': 9, '00111': 13}
ibmqx4;2018-07-05T21:47:45.803Z;{'00000': 101, '00001': 195, '00010': 98, '00011': 163, '00100': 72, '00101': 102, '00110': 96, '00111': 197}
ibmqx4;2018-07-05T21:47:45.911Z;{'00000': 166, '00001': 322, '00010': 155, '00011': 327, '00100': 9, '00101': 22, '00110': 4, '00111': 19}
ibmqx4;2018-07-05T21:47:46.018Z;{'00000': 50, '00001': 214, '00010': 63, '00011': 209, '00100': 42, '00101': 140, '00110': 63, '00111': 243}
ibmqx4;2018-07-05T21:47:46.096Z;{'00000': 113, '00001': 365, '00010': 115, '00011': 382, '00100': 8, '00101': 16, '00110': 7, '00111': 18}
ibmqx4;2018-07-05T21:47:46.177Z;{'00000': 40, '00001': 242, '00010': 34, '00011': 234, '00100': 29, '00101': 162, '00110': 33, '00111': 250}
ibmqx4;2018-07-05T21:47:46.252Z;{'00000': 81, '00001': 410, '00010': 72, '00011': 407, '00100': 7, '00101': 21, '00110': 2, '00111': 24}
ibmqx4;2018-07-05T21:47:46.341Z;{'00000': 34, '00001': 258, '00010': 36, '00011': 249, '00100': 30, '00101': 150, '00110': 37, '00111': 230}
ibmqx4;2018-07-05T21:47:46.454Z;{'00000': 62, '00001': 454, '00010': 53, '00011': 404, '00100': 3, '00101': 26, '00110': 2, '00111': 20}
ibmqx4;2018-07-05T21:46:58.837Z;{'00000': 239, '00001': 4, '00010': 306, '00011': 7, '00100': 250, '00101': 9, '00110': 203, '00111': 6}
ibmqx4;2018-07-05T21:46:58.911Z;{'00000': 498, '00001': 7, '00010': 446, '00011': 11, '00100': 23, '00110': 37, '00111': 2}
ibmqx4;2018-07-05T21:46:59.020Z;{'00000': 243, '00001': 11, '00010': 286, '00011': 21, '00100': 242, '00101': 15, '00110': 193, '00111': 13}
ibmqx4;2018-07-05T21:46:59.114Z;{'00000': 488, '00001': 31, '00010': 436, '00011': 21, '00100': 19, '00101': 1, '00110': 26, '00111': 2}
ibmqx4;2018-07-05T21:46:59.227Z;{'00000': 246, '00001': 26, '00010': 279, '00011': 27, '00100': 224, '00101': 24, '00110': 172, '00111': 26}
ibmqx4;2018-07-05T21:46:59.277Z;{'00000': 427, '00001': 61, '00010': 422, '00011': 50, '00100': 25, '00101': 3, '00110': 33, '00111': 3}
ibmqx4;2018-07-05T21:46:59.394Z;{'00000': 209, '00001': 71, '00010': 257, '00011': 60, '00100': 170, '00101': 56, '00110': 147, '00111': 54}
ibmqx4;2018-07-05T21:46:59.472Z;{'00000': 379, '00001': 128, '00010': 330, '00011': 121, '00100': 22, '00101': 6, '00110': 30, '00111': 8}
ibmqx4;2018-07-05T21:46:59.591Z;{'00000': 184, '00001': 121, '00010': 183, '00011': 91, '00100': 176, '00101': 75, '00110': 108, '00111': 86}
ibmqx4;2018-07-05T21:46:59.652Z;{'00000': 310, '00001': 183, '00010': 281, '00011': 174, '00100': 21, '00101': 12, '00110': 28, '00111': 15}
ibmqx4;2018-07-05T21:46:59.741Z;{'00000': 115, '00001': 146, '00010': 153, '00011': 130, '00100': 131, '00101': 116, '00110': 102, '00111': 131}
ibmqx4;2018-07-05T21:46:59.875Z;{'00000': 242, '00001': 255, '00010': 251, '00011': 229, '00100': 11, '00101': 8, '00110': 12, '00111': 16}
ibmqx4;2018-07-05T21:46:59.969Z;{'00000': 96, '00001': 182, '00010': 108, '00011': 153, '00100': 97, '00101': 136, '00110': 70, '00111': 182}
ibmqx4;2018-07-05T21:47:00.026Z;{'00000': 170, '00001': 344, '00010': 169, '00011': 287, '00100': 11, '00101': 17, '00110': 5, '00111': 21}
ibmqx4;2018-07-05T21:47:00.107Z;{'00000': 68, '00001': 229, '00010': 61, '00011': 198, '00100': 56, '00101': 147, '00110': 46, '00111': 219}
ibmqx4;2018-07-05T21:47:00.226Z;{'00000': 116, '00001': 423, '00010': 99, '00011': 327, '00100': 7, '00101': 24, '00110': 9, '00111': 19}
ibmqx4;2018-07-05T21:47:00.297Z;{'00000': 49, '00001': 249, '00010': 59, '00011': 210, '00100': 29, '00101': 172, '00110': 32, '00111': 224}
ibmqx4;2018-07-05T21:47:00.395Z;{'00000': 85, '00001': 425, '00010': 78, '00011': 382, '00100': 2, '00101': 26, '00110': 8, '00111': 18}
ibmqx4;2018-07-05T21:47:00.520Z;{'00000': 33, '00001': 259, '00010': 43, '00011': 217, '00100': 29, '00101': 199, '00110': 23, '00111': 221}
ibmqx4;2018-07-05T21:47:00.605Z;{'00000': 64, '00001': 455, '00010': 62, '00011': 383, '00100': 3, '00101': 30, '00110': 2, '00111': 25}
ibmqx4;2018-07-05T21:45:19.176Z;{'00000': 244, '00001': 8, '00010': 229, '00011': 8, '00100': 288, '00101': 4, '00110': 234, '00111': 9}
ibmqx4;2018-07-05T21:45:19.279Z;{'00000': 464, '00001': 10, '00010': 473, '00011': 18, '00100': 42, '00110': 17}
ibmqx4;2018-07-05T21:45:19.361Z;{'00000': 233, '00001': 12, '00010': 216, '00011': 17, '00100': 294, '00101': 10, '00110': 229, '00111': 13}
ibmqx4;2018-07-05T21:45:19.430Z;{'00000': 481, '00001': 27, '00010': 427, '00011': 26, '00100': 26, '00101': 2, '00110': 34, '00111': 1}
ibmqx4;2018-07-05T21:45:19.528Z;{'00000': 238, '00001': 31, '00010': 214, '00011': 25, '00100': 239, '00101': 25, '00110': 219, '00111': 33}
ibmqx4;2018-07-05T21:45:19.612Z;{'00000': 448, '00001': 58, '00010': 400, '00011': 62, '00100': 24, '00101': 4, '00110': 27, '00111': 1}
ibmqx4;2018-07-05T21:45:19.730Z;{'00000': 189, '00001': 64, '00010': 194, '00011': 61, '00100': 213, '00101': 54, '00110': 189, '00111': 60}
ibmqx4;2018-07-05T21:45:19.811Z;{'00000': 356, '00001': 131, '00010': 361, '00011': 125, '00100': 15, '00101': 9, '00110': 22, '00111': 5}
ibmqx4;2018-07-05T21:45:19.906Z;{'00000': 171, '00001': 104, '00010': 161, '00011': 100, '00100': 170, '00101': 78, '00110': 158, '00111': 82}
ibmqx4;2018-07-05T21:45:19.990Z;{'00000': 312, '00001': 209, '00010': 283, '00011': 165, '00100': 21, '00101': 11, '00110': 12, '00111': 11}
ibmqx4;2018-07-05T21:45:20.065Z;{'00000': 133, '00001': 149, '00010': 97, '00011': 133, '00100': 130, '00101': 114, '00110': 127, '00111': 141}
ibmqx4;2018-07-05T21:45:20.165Z;{'00000': 255, '00001': 266, '00010': 238, '00011': 214, '00100': 15, '00101': 10, '00110': 13, '00111': 13}
ibmqx4;2018-07-05T21:45:20.240Z;{'00000': 88, '00001': 174, '00010': 82, '00011': 171, '00100': 97, '00101': 160, '00110': 104, '00111': 148}
ibmqx4;2018-07-05T21:45:20.368Z;{'00000': 171, '00001': 329, '00010': 172, '00011': 296, '00100': 14, '00101': 13, '00110': 10, '00111': 19}
ibmqx4;2018-07-05T21:45:20.442Z;{'00000': 59, '00001': 216, '00010': 43, '00011': 199, '00100': 71, '00101': 171, '00110': 66, '00111': 199}
ibmqx4;2018-07-05T21:45:20.539Z;{'00000': 119, '00001': 392, '00010': 98, '00011': 361, '00100': 7, '00101': 24, '00110': 2, '00111': 21}
ibmqx4;2018-07-05T21:45:20.603Z;{'00000': 44, '00001': 226, '00010': 27, '00011': 220, '00100': 45, '00101': 221, '00110': 41, '00111': 200}
ibmqx4;2018-07-05T21:45:20.701Z;{'00000': 77, '00001': 435, '00010': 75, '00011': 394, '00100': 2, '00101': 22, '00110': 2, '00111': 17}
ibmqx4;2018-07-05T21:45:20.830Z;{'00000': 36, '00001': 231, '00010': 35, '00011': 243, '00100': 32, '00101': 187, '00110': 40, '00111': 220}
ibmqx4;2018-07-05T21:45:20.876Z;{'00000': 59, '00001': 417, '00010': 67, '00011': 417, '00100': 2, '00101': 30, '00110': 7, '00111': 25}
ibmqx4;2018-07-05T21:44:32.484Z;{'00000': 255, '00001': 17, '00010': 289, '00011': 6, '00100': 156, '00101': 15, '00110': 278, '00111': 8}
ibmqx4;2018-07-05T21:44:32.573Z;{'00000': 494, '00001': 16, '00010': 461, '00011': 13, '00100': 18, '00110': 22}
ibmqx4;2018-07-05T21:44:32.647Z;{'00000': 243, '00001': 13, '00010': 292, '00011': 12, '00100': 163, '00101': 22, '00110': 265, '00111': 14}
ibmqx4;2018-07-05T21:44:32.767Z;{'00000': 480, '00001': 28, '00010': 437, '00011': 25, '00100': 16, '00101': 2, '00110': 35, '00111': 1}
ibmqx4;2018-07-05T21:44:32.840Z;{'00000': 227, '00001': 31, '00010': 258, '00011': 21, '00100': 143, '00101': 34, '00110': 264, '00111': 46}
ibmqx4;2018-07-05T21:44:32.922Z;{'00000': 441, '00001': 72, '00010': 411, '00011': 49, '00100': 26, '00101': 3, '00110': 21, '00111': 1}
ibmqx4;2018-07-05T21:44:33.007Z;{'00000': 200, '00001': 39, '00010': 223, '00011': 66, '00100': 155, '00101': 50, '00110': 234, '00111': 57}
ibmqx4;2018-07-05T21:44:33.118Z;{'00000': 397, '00001': 122, '00010': 341, '00011': 119, '00100': 14, '00101': 9, '00110': 18, '00111': 4}
ibmqx4;2018-07-05T21:44:33.181Z;{'00000': 148, '00001': 83, '00010': 200, '00011': 90, '00100': 108, '00101': 99, '00110': 186, '00111': 110}
ibmqx4;2018-07-05T21:44:33.268Z;{'00000': 323, '00001': 173, '00010': 294, '00011': 184, '00100': 11, '00101': 14, '00110': 17, '00111': 8}
ibmqx4;2018-07-05T21:44:33.367Z;{'00000': 118, '00001': 115, '00010': 167, '00011': 133, '00100': 71, '00101': 131, '00110': 134, '00111': 155}
ibmqx4;2018-07-05T21:44:34.036Z;{'00000': 234, '00001': 259, '00010': 227, '00011': 242, '00100': 16, '00101': 14, '00110': 8, '00111': 24}
ibmqx4;2018-07-05T21:44:34.111Z;{'00000': 80, '00001': 144, '00010': 129, '00011': 162, '00100': 52, '00101': 175, '00110': 101, '00111': 181}
ibmqx4;2018-07-05T21:44:34.221Z;{'00000': 168, '00001': 334, '00010': 149, '00011': 320, '00100': 9, '00101': 16, '00110': 12, '00111': 16}
ibmqx4;2018-07-05T21:44:34.314Z;{'00000': 61, '00001': 171, '00010': 69, '00011': 174, '00100': 43, '00101': 205, '00110': 76, '00111': 225}
ibmqx4;2018-07-05T21:44:34.385Z;{'00000': 130, '00001': 375, '00010': 101, '00011': 366, '00100': 4, '00101': 19, '00110': 9, '00111': 20}
ibmqx4;2018-07-05T21:44:34.468Z;{'00000': 34, '00001': 202, '00010': 54, '00011': 212, '00100': 22, '00101': 201, '00110': 49, '00111': 250}
ibmqx4;2018-07-05T21:44:34.586Z;{'00000': 83, '00001': 433, '00010': 86, '00011': 370, '00100': 3, '00101': 24, '00110': 4, '00111': 21}
ibmqx4;2018-07-05T21:44:34.665Z;{'00000': 23, '00001': 191, '00010': 39, '00011': 230, '00100': 24, '00101': 211, '00110': 36, '00111': 270}
ibmqx4;2018-07-05T21:44:34.741Z;{'00000': 70, '00001': 420, '00010': 77, '00011': 408, '00101': 26, '00110': 3, '00111': 20}
ibmqx4;2018-07-05T21:43:44.292Z;{'00000': 177, '00001': 12, '00010': 281, '00011': 14, '00100': 188, '00101': 10, '00110': 335, '00111': 7}
ibmqx4;2018-07-05T21:43:44.599Z;{'00000': 498, '00001': 18, '00010': 432, '00011': 14, '00100': 26, '00110': 36}
ibmqx4;2018-07-05T21:43:44.701Z;{'00000': 188, '00001': 19, '00010': 249, '00011': 11, '00100': 184, '00101': 14, '00110': 347, '00111': 12}
ibmqx4;2018-07-05T21:43:44.777Z;{'00000': 464, '00001': 37, '00010': 441, '00011': 24, '00100': 26, '00101': 2, '00110': 27, '00111': 3}
ibmqx4;2018-07-05T21:43:44.850Z;{'00000': 160, '00001': 34, '00010': 252, '00011': 46, '00100': 197, '00101': 24, '00110': 275, '00111': 36}
ibmqx4;2018-07-05T21:43:44.965Z;{'00000': 459, '00001': 67, '00010': 370, '00011': 68, '00100': 25, '00110': 29, '00111': 6}
ibmqx4;2018-07-05T21:43:45.048Z;{'00000': 145, '00001': 73, '00010': 207, '00011': 51, '00100': 146, '00101': 79, '00110': 268, '00111': 55}
ibmqx4;2018-07-05T21:43:45.143Z;{'00000': 376, '00001': 135, '00010': 345, '00011': 117, '00100': 17, '00101': 6, '00110': 20, '00111': 8}
ibmqx4;2018-07-05T21:43:45.231Z;{'00000': 136, '00001': 92, '00010': 163, '00011': 104, '00100': 135, '00101': 92, '00110': 217, '00111': 85}
ibmqx4;2018-07-05T21:43:45.329Z;{'00000': 306, '00001': 201, '00010': 283, '00011': 175, '00100': 21, '00101': 9, '00110': 20, '00111': 9}
ibmqx4;2018-07-05T21:43:45.412Z;{'00000': 79, '00001': 111, '00010': 142, '00011': 136, '00100': 96, '00101': 147, '00110': 163, '00111': 150}
ibmqx4;2018-07-05T21:43:45.547Z;{'00000': 226, '00001': 279, '00010': 198, '00011': 267, '00100': 19, '00101': 7, '00110': 15, '00111': 13}
ibmqx4;2018-07-05T21:43:45.891Z;{'00000': 58, '00001': 156, '00010': 109, '00011': 174, '00100': 72, '00101': 177, '00110': 114, '00111': 164}
ibmqx4;2018-07-05T21:43:46.001Z;{'00000': 163, '00001': 317, '00010': 161, '00011': 329, '00100': 6, '00101': 20, '00110': 11, '00111': 17}
ibmqx4;2018-07-05T21:43:46.520Z;{'00000': 42, '00001': 191, '00010': 61, '00011': 206, '00100': 58, '00101': 227, '00110': 64, '00111': 175}
ibmqx4;2018-07-05T21:43:46.633Z;{'00000': 98, '00001': 416, '00010': 119, '00011': 340, '00100': 11, '00101': 17, '00110': 5, '00111': 18}
ibmqx4;2018-07-05T21:43:46.727Z;{'00000': 24, '00001': 224, '00010': 44, '00011': 233, '00100': 30, '00101': 220, '00110': 59, '00111': 190}
ibmqx4;2018-07-05T21:43:46.811Z;{'00000': 76, '00001': 415, '00010': 73, '00011': 408, '00100': 6, '00101': 20, '00110': 1, '00111': 25}
ibmqx4;2018-07-05T21:43:46.912Z;{'00000': 14, '00001': 229, '00010': 33, '00011': 245, '00100': 43, '00101': 221, '00110': 42, '00111': 197}
ibmqx4;2018-07-05T21:43:46.991Z;{'00000': 74, '00001': 422, '00010': 58, '00011': 416, '00100': 2, '00101': 24, '00110': 4, '00111': 24}
ibmqx4;2018-07-05T21:42:56.804Z;{'00000': 282, '00001': 8, '00010': 255, '00011': 9, '00100': 210, '00101': 5, '00110': 241, '00111': 14}
ibmqx4;2018-07-05T21:42:56.844Z;{'00000': 479, '00001': 15, '00010': 456, '00011': 12, '00100': 26, '00110': 35, '00111': 1}
ibmqx4;2018-07-05T21:42:56.957Z;{'00000': 243, '00001': 16, '00010': 256, '00011': 8, '00100': 240, '00101': 11, '00110': 229, '00111': 21}
ibmqx4;2018-07-05T21:42:57.041Z;{'00000': 453, '00001': 28, '00010': 463, '00011': 20, '00100': 29, '00101': 2, '00110': 27, '00111': 2}
ibmqx4;2018-07-05T21:42:57.151Z;{'00000': 230, '00001': 37, '00010': 220, '00011': 22, '00100': 231, '00101': 31, '00110': 218, '00111': 35}
